#proteinId	gotermId	goName	gotermType	goAcc
5	3028	porphobilinogen synthase activity	molecular_function	GO:0004655
2159	19241	cobalt-precorrin-7 C15-methyltransferase activity	molecular_function	GO:0043777
2159	19244	cobalt-precorrin-5B C1-methyltransferase activity	molecular_function	GO:0043780
2159	19246	cobalt-precorrin-3 C17-methyltransferase activity	molecular_function	GO:0043782
2159	19254	dimethyladenosine transferase activity	molecular_function	GO:0043790
2159	19255	dimethylamine methyltransferase activity	molecular_function	GO:0043791
2159	19267	hydroxyneurosporene-O-methyltransferase activity	molecular_function	GO:0043803
2159	19291	tRNA (adenine-57, 58-N(1)-) methyltransferase activity	molecular_function	GO:0043827
2159	19297	methylamine-specific methylcobalamin:coenzyme M methyltransferase activity	molecular_function	GO:0043833
2159	19298	trimethylamine methyltransferase activity	molecular_function	GO:0043834
2159	19315	methanol-specific methylcobalamin:coenzyme M methyltransferase activity	molecular_function	GO:0043851
2159	19316	monomethylamine methyltransferase activity	molecular_function	GO:0043852
2161	6130	ornithine cyclodeaminase activity	molecular_function	GO:0008473
2163	2175	nucleic acid binding	molecular_function	GO:0003676
2163	2792	helicase activity	molecular_function	GO:0004386
2163	3736	ATP binding	molecular_function	GO:0005524
2163	5716	ATP-dependent helicase activity	molecular_function	GO:0008026
2164	3838	nucleus	cellular_component	GO:0005634
2164	13391	transcription regulator activity	molecular_function	GO:0030528
2164	19908	regulation of transcription	biological_process	GO:0045449
2174	5939	zinc ion binding	molecular_function	GO:0008270
2174	19908	regulation of transcription	biological_process	GO:0045449
2174	2228	translation initiation factor activity	molecular_function	GO:0003743
2174	3727	protein binding	molecular_function	GO:0005515
2174	3838	nucleus	cellular_component	GO:0005634
2174	4557	translational initiation	biological_process	GO:0006413
2175	2290	catalytic activity	molecular_function	GO:0003824
2177	2176	DNA binding	molecular_function	GO:0003677
2180	2657	ubiquitin thiolesterase activity	molecular_function	GO:0004221
2180	4642	ubiquitin-dependent protein catabolic process	biological_process	GO:0006511
2184	5830	metabolic process	biological_process	GO:0008152
2184	9710	oxidoreductase activity	molecular_function	GO:0016491
2184	2723	3-oxoacyl-[acyl-carrier-protein] reductase activity	molecular_function	GO:0004316
2186	9988	phosphoric monoester hydrolase activity	molecular_function	GO:0016791
2186	3087	phosphoprotein phosphatase activity	molecular_function	GO:0004721
2186	3089	calcium-dependent protein serine/threonine phosphatase activity	molecular_function	GO:0004723
2186	3090	magnesium-dependent protein serine/threonine phosphatase activity	molecular_function	GO:0004724
2186	4132	magnesium-dependent protein serine/threonine phosphatase complex	cellular_component	GO:0005963
2186	6080	CTD phosphatase activity	molecular_function	GO:0008420
2186	6240	calcium-dependent protein serine/threonine phosphatase regulator activity	molecular_function	GO:0008597
2186	10186	myosin phosphatase activity	molecular_function	GO:0017018
2186	10187	myosin phosphatase regulator activity	molecular_function	GO:0017020
2186	10190	myosin phosphatase complex	cellular_component	GO:0017023
2191	5746	ARF GTPase activator activity	molecular_function	GO:0008060
2191	5939	zinc ion binding	molecular_function	GO:0008270
2191	15147	regulation of ARF GTPase activity	biological_process	GO:0032312
2194	6302	2,4-dienoyl-CoA reductase (NADPH) activity	molecular_function	GO:0008670
2195	5830	metabolic process	biological_process	GO:0008152
2195	9710	oxidoreductase activity	molecular_function	GO:0016491
2195	2473	aldehyde dehydrogenase (NAD) activity	molecular_function	GO:0004029
2198	2770	glutathione transferase activity	molecular_function	GO:0004364
2201	6667	biosynthetic process	biological_process	GO:0009058
2201	9967	transferase activity, transferring nitrogenous groups	molecular_function	GO:0016769
2201	13063	pyridoxal phosphate binding	molecular_function	GO:0030170
2201	3123	serine C-palmitoyltransferase activity	molecular_function	GO:0004758
2201	10222	serine C-palmitoyltransferase complex	cellular_component	GO:0017059
2206	3868	transcription factor TFIID complex	cellular_component	GO:0005669
2206	4501	transcription initiation	biological_process	GO:0006352
2206	10155	transcription initiation factor activity	molecular_function	GO:0016986
2206	2176	DNA binding	molecular_function	GO:0003677
2207	3737	GTP binding	molecular_function	GO:0005525
2209	3088	protein serine/threonine phosphatase activity	molecular_function	GO:0004722
2209	4604	protein amino acid dephosphorylation	biological_process	GO:0006470
2209	5955	protein serine/threonine phosphatase complex	cellular_component	GO:0008287
2209	2290	catalytic activity	molecular_function	GO:0003824
2215	2216	RNA binding	molecular_function	GO:0003723
2215	2417	RNA-directed DNA polymerase activity	molecular_function	GO:0003964
2215	4437	RNA-dependent DNA replication	biological_process	GO:0006278
2216	3200	ubiquitin-protein ligase activity	molecular_function	GO:0004842
2216	24685	regulation of ubiquitin-protein ligase activity	biological_process	GO:0051438
2216	24687	regulation of ubiquitin-protein ligase activity during meiotic cell cycle	biological_process	GO:0051440
2216	24690	positive regulation of ubiquitin-protein ligase activity	biological_process	GO:0051443
2216	24691	negative regulation of ubiquitin-protein ligase activity	biological_process	GO:0051444
2218	3838	nucleus	cellular_component	GO:0005634
2218	13391	transcription regulator activity	molecular_function	GO:0030528
2218	19908	regulation of transcription	biological_process	GO:0045449
2223	4639	proteolysis	biological_process	GO:0006508
2223	5906	cysteine-type peptidase activity	molecular_function	GO:0008234
2225	162	nucleotide binding	molecular_function	GO:0000166
2225	3172	aminoacyl-tRNA ligase activity	molecular_function	GO:0004812
2225	3736	ATP binding	molecular_function	GO:0005524
2225	3930	cytoplasm	cellular_component	GO:0005737
2225	4556	translation	biological_process	GO:0006412
2225	4561	tRNA aminoacylation for protein translation	biological_process	GO:0006418
2225	3179	glutamine-tRNA ligase activity	molecular_function	GO:0004819
2225	4568	glutaminyl-tRNA aminoacylation	biological_process	GO:0006425
2229	2290	catalytic activity	molecular_function	GO:0003824
2229	4598	protein modification process	biological_process	GO:0006464
2230	168	ribonuclease MRP complex	cellular_component	GO:0000172
2230	2216	RNA binding	molecular_function	GO:0003723
2230	2928	ribonuclease activity	molecular_function	GO:0004540
2230	4513	rRNA processing	biological_process	GO:0006364
2230	4527	mRNA cleavage	biological_process	GO:0006379
2230	5721	tRNA processing	biological_process	GO:0008033
2230	13528	ribonuclease P complex	cellular_component	GO:0030677
2230	3856	nucleolar ribonuclease P complex	cellular_component	GO:0005655
2230	2916	ribonuclease P activity	molecular_function	GO:0004526
2232	3708	binding	molecular_function	GO:0005488
2233	21330	intracellular transport	biological_process	GO:0046907
2237	150	ubiquitin ligase complex	cellular_component	GO:0000151
2237	3200	ubiquitin-protein ligase activity	molecular_function	GO:0004842
2237	9776	protein ubiquitination	biological_process	GO:0016567
2237	24685	regulation of ubiquitin-protein ligase activity	biological_process	GO:0051438
2237	24687	regulation of ubiquitin-protein ligase activity during meiotic cell cycle	biological_process	GO:0051440
2237	24690	positive regulation of ubiquitin-protein ligase activity	biological_process	GO:0051443
2237	24691	negative regulation of ubiquitin-protein ligase activity	biological_process	GO:0051444
2238	24	alpha-1,6-mannosyltransferase activity	molecular_function	GO:0000009
2238	42	alpha-1,2-mannosyltransferase activity	molecular_function	GO:0000026
2238	45	mannosyltransferase activity	molecular_function	GO:0000030
2238	48	alpha-1,3-mannosyltransferase activity	molecular_function	GO:0000033
2238	1170	alpha-1,3-galactosyltransferase activity	molecular_function	GO:0001962
2238	2430	UDP-glucose:glycoprotein glucosyltransferase activity	molecular_function	GO:0003980
2238	2782	glycolipid mannosyltransferase activity	molecular_function	GO:0004376
2238	2953	oligosaccharyl transferase activity	molecular_function	GO:0004576
2238	2959	dolichyl-phosphate-glucose-glycolipid alpha-glucosyltransferase activity	molecular_function	GO:0004583
2238	6039	acetylglucosaminyltransferase activity	molecular_function	GO:0008375
2238	6040	acetylgalactosaminyltransferase activity	molecular_function	GO:0008376
2238	6042	galactosyltransferase activity	molecular_function	GO:0008378
2238	6077	fucosyltransferase activity	molecular_function	GO:0008417
2238	6376	O antigen polymerase activity	molecular_function	GO:0008755
2238	6535	lipopolysaccharide-1,6-galactosyltransferase activity	molecular_function	GO:0008921
2238	9532	UDP-N-acetylglucosamine-peptide N-acetylglucosaminyltransferase activity	molecular_function	GO:0016253
2238	9958	cellulose synthase activity	molecular_function	GO:0016759
2238	11017	9-phenanthrol UDP-glucuronosyltransferase activity	molecular_function	GO:0018715
2238	11018	1-phenanthrol glycosyltransferase activity	molecular_function	GO:0018716
2238	11019	9-phenanthrol glycosyltransferase activity	molecular_function	GO:0018717
2238	11020	1,2-dihydroxy-phenanthrene glycosyltransferase activity	molecular_function	GO:0018718
2238	11396	phenanthrol glycosyltransferase activity	molecular_function	GO:0019112
2238	11466	beta-1,4-mannosyltransferase activity	molecular_function	GO:0019187
2238	14119	alpha-1,2-galactosyltransferase activity	molecular_function	GO:0031278
2238	16390	dolichyl pyrophosphate Man7GlcNAc2 alpha-1,3-glucosyltransferase activity	molecular_function	GO:0033556
2238	17801	dolichyl pyrophosphate Man9GlcNAc2 alpha-1,3-glucosyltransferase activity	molecular_function	GO:0042281
2238	17803	dolichyl pyrophosphate Glc1Man9GlcNAc2 alpha-1,3-glucosyltransferase activity	molecular_function	GO:0042283
2238	19616	inositol phosphoceramide synthase activity	molecular_function	GO:0045140
2238	20962	glucosyltransferase activity	molecular_function	GO:0046527
2238	21342	alpha(1,3)-fucosyltransferase activity	molecular_function	GO:0046920
2238	21343	alpha(1,6)-fucosyltransferase activity	molecular_function	GO:0046921
2239	6351	alkanesulfonate monooxygenase activity	molecular_function	GO:0008726
2243	3967	peroxisomal membrane	cellular_component	GO:0005778
2243	9768	peroxisome fission	biological_process	GO:0016559
2247	3043	protein kinase activity	molecular_function	GO:0004672
2247	3736	ATP binding	molecular_function	GO:0005524
2247	4602	protein amino acid phosphorylation	biological_process	GO:0006468
2247	3045	protein serine/threonine kinase activity	molecular_function	GO:0004674
2247	3052	protein kinase CK2 activity	molecular_function	GO:0004682
2249	3003	phospholipase C activity	molecular_function	GO:0004629
2249	5250	signal transduction	biological_process	GO:0007165
2249	5323	intracellular signaling cascade	biological_process	GO:0007242
2249	2830	phosphoinositide phospholipase C activity	molecular_function	GO:0004435
2249	4758	lipid metabolic process	biological_process	GO:0006629
2249	3724	calcium ion binding	molecular_function	GO:0005509
2253	2632	pepsin A activity	molecular_function	GO:0004194
2253	4639	proteolysis	biological_process	GO:0006508
2258	433	core TFIIH complex	cellular_component	GO:0000439
2258	4440	DNA repair	biological_process	GO:0006281
2258	4504	regulation of transcription, DNA-dependent	biological_process	GO:0006355
2258	9530	general RNA polymerase II transcription factor activity	molecular_function	GO:0016251
2259	2175	nucleic acid binding	molecular_function	GO:0003676
2259	3827	intracellular	cellular_component	GO:0005622
2259	5939	zinc ion binding	molecular_function	GO:0008270
2261	3546	transporter activity	molecular_function	GO:0005215
2261	4927	transport	biological_process	GO:0006810
2261	9320	membrane	cellular_component	GO:0016020
2262	6140	transaminase activity	molecular_function	GO:0008483
2262	13063	pyridoxal phosphate binding	molecular_function	GO:0030170
2262	2963	ornithine-oxo-acid transaminase activity	molecular_function	GO:0004587
2263	9320	membrane	cellular_component	GO:0016020
2266	5160	mitosis	biological_process	GO:0007067
2269	3967	peroxisomal membrane	cellular_component	GO:0005778
2269	9768	peroxisome fission	biological_process	GO:0016559
2270	3043	protein kinase activity	molecular_function	GO:0004672
2270	3736	ATP binding	molecular_function	GO:0005524
2270	4602	protein amino acid phosphorylation	biological_process	GO:0006468
2270	3045	protein serine/threonine kinase activity	molecular_function	GO:0004674
2272	3727	protein binding	molecular_function	GO:0005515
2272	9366	RNA metabolic process	biological_process	GO:0016070
2272	3708	binding	molecular_function	GO:0005488
2273	3546	transporter activity	molecular_function	GO:0005215
2273	4927	transport	biological_process	GO:0006810
2273	9321	integral to membrane	cellular_component	GO:0016021
2273	9320	membrane	cellular_component	GO:0016020
2274	3546	transporter activity	molecular_function	GO:0005215
2274	4927	transport	biological_process	GO:0006810
2274	9321	integral to membrane	cellular_component	GO:0016021
2274	9320	membrane	cellular_component	GO:0016020
2276	3546	transporter activity	molecular_function	GO:0005215
